# software=NimbleScan   version=xxx  imagefile=20551_PMT1.tif       designfile=MOD_2003-12-05_SUZ12_1in2.ndf      designname=MOD_2003-12-05_SUZ12_1in2  designid=xxx   date=xxx Dec 05 10:17:14 CDT 2003   border=0        ul_x=xxx     ul_y=xxx    ur_x=xxx   ur_y=xxx     lr_x=xxx   lr_y=xxx   ll_x=xxx     ll_y=xxx       score=xxx     qcscore=xxx   locallyaligned=no       auto=yes
IMAGE_ID	GENE_EXPR_OPTION	SEQ_ID	PROBE_ID	POSITION	X	Y	MATCH_INDEX	PM	MM
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022275	3706	712	871	36601293	2536.89	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022277	3721	245	92	36601294	1834.22	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022279	3736	586	789	36601295	1645.78	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022281	3751	619	212	36601296	1216.44	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022283	3766	404	557	36601297	1579.67	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022285	3781	426	315	36601298	1412.56	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022287	3796	735	270	36601299	2277.56	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022289	3811	361	458	36601300	1613.44	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022291	3826	705	546	36601301	1271.67	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022293	3841	454	213	36601302	1369.89	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022295	3856	707	696	36601303	1946.56	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022297	3871	647	266	36601304	1698.78	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022299	3886	739	820	36601305	1719.22	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022301	3901	594	935	36601306	1716.22	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022303	3916	587	910	36601307	1540.11	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022305	3931	116	199	36601308	1839.11	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022307	3946	253	880	36601309	1342.11	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022309	3961	418	735	36601310	1104.67	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022311	3976	39	466	36601311	1681.11	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022313	3991	85	124	36601312	2394.56	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022315	4006	40	947	36601313	8602.22	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022317	4021	203	108	36601314	5200.67	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022319	4036	85	132	36601315	8296.89	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022321	4051	357	594	36601316	5940.11	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022323	4066	200	941	36601317	7174.89	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022325	4081	34	155	36601318	2149.78	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022327	4096	429	960	36601319	3018.78	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022329	4111	226	979	36601320	5438.78	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022331	4126	308	215	36601321	3855.33	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022333	4141	254	991	36601322	3123.22	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022335	4156	33	166	36601323	1751.56	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022337	4171	499	618	36601324	1587.33	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022339	4186	602	321	36601325	1147.22	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022341	4201	455	922	36601326	893.67	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022343	4216	604	255	36601327	1194.89	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022345	4231	280	617	36601328	2184.33	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022347	4246	164	523	36601329	2468.78	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022349	4261	164	931	36601330	2069	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022351	4276	547	66	36601331	1449.56	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022353	4291	275	182	36601332	1843.89	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022355	4306	698	903	36601333	1581.89	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022357	4321	30	267	36601334	1926.11	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022359	4336	510	253	36601335	1617.67	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022361	4351	601	920	36601336	1084.89	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022363	4366	148	13	36601337	1308.78	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022365	4381	9	522	36601338	1890.33	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022367	4396	178	533	36601339	2356.56	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022369	4411	692	661	36601340	2024.56	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022371	4426	558	921	36601341	2348.67	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022373	4441	500	787	36601342	1719.44	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022375	4456	569	814	36601343	2520.67	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022377	4471	303	974	36601344	1715	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022379	4486	414	531	36601345	1162.22	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022381	4501	341	898	36601346	1401	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022383	4516	77	952	36601347	969.33	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022385	4531	491	902	36601348	962.22	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022387	4546	65	744	36601349	1623.44	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022389	4561	189	924	36601350	1756.78	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022391	4576	568	697	36601351	1590.33	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022393	4591	609	388	36601352	1402	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022395	4606	252	279	36601353	1332.11	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022397	4621	647	852	36601354	1736.89	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022399	4636	689	504	36601355	2954.89	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022401	4651	25	992	36601356	5856.67	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022403	4666	700	617	36601357	2257.78	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022405	4681	616	419	36601358	1426.33	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022407	4696	336	147	36601359	929.33	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022409	4711	718	143	36601360	1699.78	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022411	4726	519	532	36601361	1904.67	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022413	4741	605	846	36601362	1798.33	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022415	4756	28	227	36601363	1864.78	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022417	4771	614	117	36601364	878	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022419	4786	261	986	36601365	1218.78	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022421	4801	544	501	36601366	788.67	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022423	4816	20	453	36601367	765	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022425	4831	691	920	36601368	703.44	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022427	4846	463	12	36601369	791.67	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022429	4861	209	670	36601370	916.11	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022431	4876	155	928	36601371	899.56	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022433	4891	709	38	36601372	476.78	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022435	4906	337	158	36601373	782.89	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022437	4921	732	307	36601374	655.78	0
20551_PMT1	FORWARD1	SUZ120001S0000034	SUZ100P0000022439	4936	152	83	36601375	1219	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042241	1	731	578	36611276	537.33	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042243	16	280	723	36611277	761.33	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042245	31	738	671	36611278	1278.78	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042247	46	47	38	36611279	1551.56	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042249	61	260	663	36611280	1549.56	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042251	76	35	694	36611281	1302.44	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042253	91	585	682	36611282	1346.78	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042255	106	710	977	36611283	2271.78	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042257	121	517	430	36611284	1460	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042259	136	541	82	36611285	851.44	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042261	151	247	106	36611286	1429.67	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042263	166	335	18	36611287	1400.11	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042265	181	401	332	36611288	1317.44	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042267	196	213	346	36611289	2100.56	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042269	211	569	198	36611290	1431.33	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042271	226	238	403	36611291	2872.67	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042273	241	191	102	36611292	2021.78	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042275	256	55	566	36611293	2917.44	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042277	271	301	668	36611294	3247.89	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042279	286	574	73	36611295	4235.11	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042281	301	395	298	36611296	2380.11	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042283	316	104	1003	36611297	3636	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042285	331	203	340	36611298	3494.78	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042287	346	688	849	36611299	2030.78	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042289	361	584	341	36611300	1957.11	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042291	376	401	648	36611301	2142.56	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042293	391	238	915	36611302	3015.22	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042295	406	192	173	36611303	3761.89	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042297	421	98	645	36611304	3937.11	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042299	436	535	66	36611305	1581	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042301	451	345	720	36611306	1754.67	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042303	466	448	121	36611307	1844.56	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042305	481	528	65	36611308	1844.56	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042307	496	276	511	36611309	1405.78	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042309	511	533	880	36611310	1607.44	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042311	526	374	447	36611311	2360.33	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042313	541	199	108	36611312	4010.56	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042315	556	240	729	36611313	1666.89	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042317	571	565	850	36611314	3106.67	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042319	586	363	910	36611315	6753.44	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042321	601	210	347	36611316	4812.11	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042323	616	627	90	36611317	3742.78	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042325	631	205	746	36611318	4501.11	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042327	646	113	486	36611319	4315.89	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042329	661	157	926	36611320	7110.44	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042331	676	736	491	36611321	3274.67	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042333	691	175	580	36611322	11144.33	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042335	706	137	638	36611323	11083.44	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042337	721	746	9	36611324	5042.22	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042339	736	278	991	36611325	2640.89	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042341	751	479	338	36611326	1903.67	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042343	766	714	19	36611327	1233.67	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042345	781	197	560	36611328	1561.22	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042347	796	273	172	36611329	1197.11	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042349	811	144	435	36611330	1533	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042351	826	34	781	36611331	2987.11	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042353	841	465	88	36611332	3057.56	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042355	856	622	771	36611333	2338.56	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042357	871	313	1006	36611334	4298.89	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042359	886	189	344	36611335	5859.78	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042361	901	612	497	36611336	6084.22	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042363	916	363	308	36611337	4795.22	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042365	931	124	553	36611338	3041	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042367	946	657	28	36611339	1206.67	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042369	961	327	418	36611340	881.44	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042371	976	65	944	36611341	1235.89	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042373	991	739	624	36611342	1165.67	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042375	1006	123	690	36611343	1190.89	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042377	1021	484	341	36611344	950.11	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042379	1036	134	355	36611345	1320.22	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042381	1051	359	378	36611346	1246.11	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042383	1066	76	93	36611347	1112.11	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042385	1081	147	596	36611348	1171.11	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042387	1096	372	39	36611349	2781.44	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042389	1111	243	516	36611350	4040	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042391	1126	97	972	36611351	6788	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042393	1141	259	856	36611352	9094.56	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042395	1156	196	623	36611353	2409.11	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042397	1171	411	546	36611354	1344.67	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042399	1186	666	89	36611355	1132.67	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042401	1201	561	596	36611356	1119.89	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042403	1216	350	295	36611357	1078.11	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042405	1231	719	64	36611358	1128.44	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042407	1246	256	841	36611359	2034.89	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042409	1261	126	183	36611360	1583.56	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042411	1276	723	72	36611361	1266.78	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042413	1291	748	665	36611362	1485.22	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042415	1306	613	366	36611363	1512.56	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042417	1321	648	571	36611364	1624.78	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042419	1336	256	305	36611365	1420.67	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042421	1351	378	265	36611366	1700.11	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042423	1366	124	967	36611367	3739	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042425	1381	228	809	36611368	3713.22	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042427	1396	749	408	36611369	5073.33	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042429	1411	501	372	36611370	1990.22	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042431	1426	446	799	36611371	1775.89	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042433	1441	166	191	36611372	1809	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042435	1456	449	256	36611373	1824.33	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042437	1471	452	673	36611374	3242.22	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042439	1486	661	190	36611375	2809.78	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042441	1501	377	400	36611376	2721	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042443	1516	620	609	36611377	1552.11	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042445	1531	549	74	36611378	2199.44	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042447	1546	31	290	36611379	1770.33	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042449	1561	144	997	36611380	2000.22	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042451	1576	742	317	36611381	1573	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042453	1591	156	511	36611382	1868.22	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042455	1606	592	563	36611383	1276.33	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042457	1621	114	155	36611384	2916.89	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042459	1636	194	229	36611385	2521.11	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042461	1651	144	983	36611386	3505.56	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042463	1666	382	699	36611387	1402.67	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042465	1681	530	193	36611388	1921.89	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042467	1696	743	742	36611389	9004.56	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042469	1711	214	187	36611390	4280.44	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042471	1726	143	154	36611391	4884.78	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042473	1741	344	737	36611392	2600.44	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042475	1756	214	703	36611393	2931.11	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042477	1771	631	18	36611394	3180.89	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042479	1786	227	356	36611395	3265.33	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042481	1801	90	515	36611396	3948.44	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042483	1816	269	714	36611397	3446.11	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042485	1831	464	565	36611398	2635.89	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042487	1846	407	198	36611399	2695.89	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042489	1861	566	81	36611400	2529.33	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042491	1876	414	585	36611401	2783.44	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042493	1891	547	638	36611402	2874.22	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042495	1906	510	669	36611403	2353	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042497	1921	289	546	36611404	3114.89	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042499	1936	277	464	36611405	5351	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042501	1951	331	468	36611406	3526.78	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042503	1966	485	848	36611407	5088.33	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042505	1981	524	905	36611408	3228	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042507	1996	77	936	36611409	4247.89	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042509	2011	561	308	36611410	2406	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042511	2026	714	909	36611411	2169.89	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042513	2041	491	412	36611412	1485.22	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042515	2056	460	139	36611413	2335.22	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042517	2071	196	663	36611414	3245.22	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042519	2086	761	226	36611415	3259.22	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042521	2101	759	52	36611416	2285	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042523	2116	461	730	36611417	2447.78	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042525	2131	695	32	36611418	2998.89	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042527	2146	146	663	36611419	7057.11	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042529	2161	675	12	36611420	9297.11	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042531	2176	737	232	36611421	4262.67	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042533	2191	334	689	36611422	3723.89	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042535	2206	521	560	36611423	1723.56	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042537	2221	420	907	36611424	2283.78	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042539	2236	345	434	36611425	1960.56	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042541	2251	257	268	36611426	2303.89	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042543	2266	368	235	36611427	2021.78	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042545	2281	376	727	36611428	1781.11	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042547	2296	408	177	36611429	2972	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042549	2311	502	163	36611430	8357.44	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042551	2326	294	733	36611431	8160.67	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042553	2341	725	266	36611432	3028.11	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042555	2356	504	429	36611433	2219.11	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042557	2371	223	26	36611434	2513.56	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042559	2386	209	84	36611435	2594.67	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042561	2401	297	60	36611436	2124.78	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042563	2416	598	119	36611437	1829.22	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042565	2431	553	724	36611438	2195.67	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042567	2446	260	125	36611439	2668.44	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042569	2461	39	292	36611440	3260.22	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042571	2476	6	155	36611441	4779.89	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042573	2491	688	333	36611442	5393.67	0
20551_PMT1	FORWARD1	SUZ120001S0000065	SUZ100P0000042575	2506	585	678	36611443	3570.89	0
