# software=NimbleScan	version=2.2.14	imagefile=I:\iceland-mirror\New_image_files\ORDER_ID1791_Rieck_RZPD\56577_635.tif	designfile=I:\NimbleScan\pipeline\Design_files\2005-07-28_Mouse_heart_ChIP.ndf	designname=2005-07-28_Mouse_heart_ChIP	designid=2389	date=Fri Aug 26 10:17:14 CDT 2005	border=0	ul_x=82.240	ul_y=23.110	ur_x=2677.430	ur_y=26.510	lr_x=2672.830	lr_y=3493.430	ll_x=77.530	ll_y=3490.320	score=0.180	qcscore=0.243	locallyaligned=no	auto=yes
IMAGE_ID	GENE_EXPR_OPTION	SEQ_ID	PROBE_ID	POSITION	X	Y	MATCH_INDEX	SEQ_URL	PM	MM
56577_635	BLOCK1	chr8:59854094-59856293	CHR8P059854715	59854715	553	799	39997207	NA	1468.67	0
56577_635	BLOCK1	chr8:59854094-59856293	CHR8P059855933	59855933	597	103	40000676	NA	4941.89	0
56577_635	BLOCK1	chr8:59854094-59856293	CHR8P059855476	59855476	413	749	40001068	NA	1212.33	0
56577_635	BLOCK1	chr8:59854094-59856293	CHR8P059856018	59856018	433	987	40025353	NA	977.11	0
56577_635	BLOCK1	chr8:59873368-59874167	CHR8P059873871	59873871	749	715	39794940	NA	978.78	0
56577_635	BLOCK1	chr8:59873368-59874167	CHR8P059873956	59873956	370	402	39795591	NA	894.22	0
56577_635	BLOCK1	chr8:59873368-59874167	CHR8P059874092	59874092	166	444	39807445	NA	2958	0
56577_635	BLOCK1	chr8:59873368-59874167	CHR8P059873786	59873786	7	809	39826683	NA	1721.78	0
56577_635	BLOCK1	chr8:59873368-59874167	CHR8P059873701	59873701	210	392	39934201	NA	3300.78	0
56577_635	BLOCK1	chr8:59874328-59876527	CHR8P059874498	59874498	449	77	39730455	NA	1241.89	0
56577_635	BLOCK1	chr8:59874328-59876527	CHR8P059874583	59874583	723	529	39753356	NA	891.11	0
56577_635	BLOCK1	chr8:59874328-59876527	CHR8P059874668	59874668	460	130	39805191	NA	829.22	0
56577_635	BLOCK1	chr8:59874328-59876527	CHR8P059875178	59875178	258	342	39809027	NA	1325.11	0
56577_635	BLOCK1	chr8:59874328-59876527	CHR8P059874413	59874413	404	272	39814963	NA	1141.33	0
56577_635	BLOCK1	chr8:59874328-59876527	CHR8P059875812	59875812	283	107	39841469	NA	1780.44	0
56577_635	BLOCK1	chr8:59874328-59876527	CHR8P059875897	59875897	83	459	39849187	NA	3717.22	0
56577_635	BLOCK1	chr8:59874328-59876527	CHR8P059875263	59875263	547	869	39854260	NA	1425.78	0
56577_635	BLOCK1	chr8:59874328-59876527	CHR8P059874838	59874838	215	779	39855303	NA	806.67	0
56577_635	BLOCK1	chr8:59874328-59876527	CHR8P059874923	59874923	501	657	39860203	NA	1408.67	0
56577_635	BLOCK1	chr8:59874328-59876527	CHR8P059875348	59875348	81	733	39904121	NA	1744.67	0
56577_635	BLOCK1	chr8:59874328-59876527	CHR8P059876067	59876067	683	773	39931803	NA	2478	0
56577_635	BLOCK1	chr8:59874328-59876527	CHR8P059875433	59875433	735	843	39943344	NA	1673.89	0
56577_635	BLOCK1	chr8:59874328-59876527	CHR8P059874753	59874753	545	373	39955038	NA	2570.78	0
56577_635	BLOCK1	chr8:59874328-59876527	CHR8P059875982	59875982	764	754	39960143	NA	1445.44	0
56577_635	BLOCK1	chr8:59874328-59876527	CHR8P059875008	59875008	668	176	39982005	NA	1698.89	0
56577_635	BLOCK1	chr8:59874328-59876527	CHR8P059874328	59874328	565	567	40027037	NA	1007.89	0
56577_635	BLOCK1	chr8:59874328-59876527	CHR8P059875518	59875518	403	509	40048599	NA	2052.89	0
56577_635	BLOCK1	chr8:59874328-59876527	CHR8P059876381	59876381	461	813	40058894	NA	2729.89	0
56577_635	BLOCK1	chr8:59874328-59876527	CHR8P059875093	59875093	749	63	40076375	NA	2756.11	0
56577_635	BLOCK1	chr8:59880421-59881220	CHR8P059881016	59881016	542	208	39736725	NA	1464.11	0
56577_635	BLOCK1	chr8:59880421-59881220	CHR8P059880846	59880846	553	631	39748575	NA	6039.33	0
56577_635	BLOCK1	chr8:59880421-59881220	CHR8P059880676	59880676	82	304	39811756	NA	3095.33	0
56577_635	BLOCK1	chr8:59880421-59881220	CHR8P059880931	59880931	246	840	39915239	NA	3573.89	0
56577_635	BLOCK1	chr8:59880421-59881220	CHR8P059880761	59880761	220	384	39939435	NA	2999.33	0
56577_635	BLOCK1	chr8:59880421-59881220	CHR8P059880506	59880506	292	778	39950028	NA	2084.78	0
56577_635	BLOCK1	chr8:59880421-59881220	CHR8P059880591	59880591	399	605	40007351	NA	1790.56	0
56577_635	BLOCK1	chr8:59880421-59881220	CHR8P059881101	59881101	120	400	40080814	NA	1351.33	0
56577_635	BLOCK1	chr8:59880421-59881220	CHR8P059880421	59880421	610	676	40090137	NA	17732	0
56577_635	BLOCK1	chr8:59881584-59883783	CHR8P059882264	59882264	438	554	39730655	NA	493.33	0
56577_635	BLOCK1	chr8:59881584-59883783	CHR8P059883731	59883731	35	613	39747109	NA	1741.67	0
56577_635	BLOCK1	chr8:59881584-59883783	CHR8P059881669	59881669	719	505	39747863	NA	889.11	0
56577_635	BLOCK1	chr8:59881584-59883783	CHR8P059882179	59882179	140	32	39754705	NA	1272.67	0
56577_635	BLOCK1	chr8:59881584-59883783	CHR8P059882689	59882689	382	708	39796499	NA	928	0
56577_635	BLOCK1	chr8:59881584-59883783	CHR8P059881839	59881839	363	185	39818709	NA	1155.56	0
56577_635	BLOCK1	chr8:59881584-59883783	CHR8P059881754	59881754	24	162	39861027	NA	1023	0
56577_635	BLOCK1	chr8:59881584-59883783	CHR8P059882604	59882604	580	264	39877394	NA	1692.33	0
56577_635	BLOCK1	chr8:59881584-59883783	CHR8P059882519	59882519	395	335	39896255	NA	1192.33	0
56577_635	BLOCK1	chr8:59881584-59883783	CHR8P059882094	59882094	583	159	39898983	NA	997	0
56577_635	BLOCK1	chr8:59881584-59883783	CHR8P059883476	59883476	448	220	39909183	NA	2509.44	0
56577_635	BLOCK1	chr8:59881584-59883783	CHR8P059881584	59881584	113	215	39927113	NA	931.33	0
56577_635	BLOCK1	chr8:59881584-59883783	CHR8P059881924	59881924	664	436	39928290	NA	798.22	0
56577_635	BLOCK1	chr8:59881584-59883783	CHR8P059882434	59882434	251	135	39935957	NA	1097.11	0
56577_635	BLOCK1	chr8:59881584-59883783	CHR8P059882774	59882774	735	685	39938101	NA	1011.89	0
56577_635	BLOCK1	chr8:59881584-59883783	CHR8P059882349	59882349	108	600	39941447	NA	744.11	0
56577_635	BLOCK1	chr8:59881584-59883783	CHR8P059882944	59882944	523	797	39963904	NA	1107	0
56577_635	BLOCK1	chr8:59881584-59883783	CHR8P059882009	59882009	149	297	39965239	NA	886.44	0
56577_635	BLOCK1	chr8:59881584-59883783	CHR8P059883646	59883646	486	396	40071715	NA	2313.44	0
56577_635	BLOCK1	chr8:59881584-59883783	CHR8P059883561	59883561	343	39	40075197	NA	2393.67	0
56577_635	BLOCK1	chr8:59881584-59883783	CHR8P059882859	59882859	520	168	40098070	NA	1519.22	0
56577_635	BLOCK1	chr8:59888368-59888467	CHR8P059888368	59888368	514	112	39975151	NA	761.11	0
56577_635	BLOCK1	chr8:59888675-59889130	CHR8P059888675	59888675	582	176	39719890	NA	1311.78	0
56577_635	BLOCK1	chr8:59888675-59889130	CHR8P059888760	59888760	565	371	39806573	NA	1246.56	0
56577_635	BLOCK1	chr8:59888675-59889130	CHR8P059888845	59888845	86	178	39808511	NA	1154.22	0
56577_635	BLOCK1	chr8:59888675-59889130	CHR8P059889015	59889015	264	444	39887991	NA	835	0
56577_635	BLOCK1	chr8:59888675-59889130	CHR8P059888930	59888930	67	343	39931191	NA	755.44	0
56577_635	BLOCK1	chr8:59889847-59890055	CHR8P059889934	59889934	699	1013	39730731	NA	6126.44	0
56577_635	BLOCK1	chr8:59889847-59890055	CHR8P059889849	59889849	382	968	39807909	NA	2689	0
56577_635	BLOCK1	chr8:59890215-59890314	CHR8P059890216	59890216	584	458	40021971	NA	2800.78	0
56577_635	BLOCK1	chr8:59890543-59890677	CHR8P059890543	59890543	504	432	39880484	NA	1518.11	0
56577_635	BLOCK1	chr8:59890884-59890983	CHR8P059890897	59890897	751	617	40103287	NA	1496.22	0
56577_635	BLOCK1	chr8:59891683-59892140	CHR8P059891853	59891853	199	825	39741311	NA	990.33	0
56577_635	BLOCK1	chr8:59891683-59892140	CHR8P059891768	59891768	148	538	39899231	NA	725.33	0
56577_635	BLOCK1	chr8:59891683-59892140	CHR8P059891683	59891683	373	843	39902441	NA	897.89	0
56577_635	BLOCK1	chr8:59891683-59892140	CHR8P059892023	59892023	498	806	40049429	NA	746.33	0
56577_635	BLOCK1	chr8:59891683-59892140	CHR8P059891938	59891938	256	548	40062046	NA	1209	0
56577_635	BLOCK1	chr8:60000812-60003011	CHR8P060001595	60001595	20	634	39720649	NA	1328.89	0
56577_635	BLOCK1	chr8:60000812-60003011	CHR8P060001935	60001935	261	525	39728567	NA	1499.56	0
56577_635	BLOCK1	chr8:60000812-60003011	CHR8P060001425	60001425	647	187	39768378	NA	818.56	0
56577_635	BLOCK1	chr8:60000812-60003011	CHR8P060002190	60002190	461	467	39780447	NA	1885.78	0
56577_635	BLOCK1	chr8:60000812-60003011	CHR8P060001850	60001850	289	691	39791511	NA	1005.11	0
56577_635	BLOCK1	chr8:60000812-60003011	CHR8P060002105	60002105	332	22	39806152	NA	934.44	0
56577_635	BLOCK1	chr8:60000812-60003011	CHR8P060001340	60001340	754	552	39813727	NA	737.67	0
56577_635	BLOCK1	chr8:60000812-60003011	CHR8P060001170	60001170	661	405	39820015	NA	854.67	0
56577_635	BLOCK1	chr8:60000812-60003011	CHR8P060001255	60001255	451	657	39828688	NA	1447.11	0
56577_635	BLOCK1	chr8:60000812-60003011	CHR8P060002020	60002020	638	930	39859357	NA	1469	0
56577_635	BLOCK1	chr8:60000812-60003011	CHR8P060001510	60001510	505	465	39927111	NA	994.11	0
56577_635	BLOCK1	chr8:60000812-60003011	CHR8P060002709	60002709	143	475	39965199	NA	645.56	0
56577_635	BLOCK1	chr8:60000812-60003011	CHR8P060002794	60002794	133	549	39973591	NA	699.56	0
56577_635	BLOCK1	chr8:60000812-60003011	CHR8P060001765	60001765	564	82	39987624	NA	945.33	0
56577_635	BLOCK1	chr8:60000812-60003011	CHR8P060002624	60002624	563	127	39988574	NA	710.44	0
56577_635	BLOCK1	chr8:60000812-60003011	CHR8P060002879	60002879	408	446	40015509	NA	748.67	0
56577_635	BLOCK1	chr8:60000812-60003011	CHR8P060002521	60002521	720	350	40062543	NA	1048.33	0
56577_635	BLOCK1	chr8:60000812-60003011	CHR8P060002436	60002436	415	515	40063010	NA	721.33	0
56577_635	BLOCK1	chr8:60000812-60003011	CHR8P060001680	60001680	262	476	40077507	NA	1390.67	0
56577_635	BLOCK1	chr8:60003137-60003936	CHR8P060003392	60003392	212	930	39738779	NA	1177.22	0
56577_635	BLOCK1	chr8:60003137-60003936	CHR8P060003222	60003222	671	563	39792695	NA	925.78	0
56577_635	BLOCK1	chr8:60003137-60003936	CHR8P060003137	60003137	573	419	39923036	NA	1009.67	0
56577_635	BLOCK1	chr8:60003137-60003936	CHR8P060003307	60003307	207	949	40091264	NA	1233.89	0
56577_635	BLOCK1	chr8:60400172-60400369	CHR8P060400172	60400172	36	364	39882553	NA	1204.44	0
56577_635	BLOCK1	chr8:60400172-60400369	CHR8P060400257	60400257	685	143	40034259	NA	2242.11	0
56577_635	BLOCK1	chr8:60402660-60402759	CHR8P060402660	60402660	497	291	39904331	NA	1606	0
56577_635	BLOCK1	chr8:60403799-60404249	CHR8P060404025	60404025	39	157	39745774	NA	920.22	0
56577_635	BLOCK1	chr8:60403799-60404249	CHR8P060404110	60404110	296	690	39886887	NA	766.22	0
56577_635	BLOCK1	chr8:60403799-60404249	CHR8P060404195	60404195	755	659	40035402	NA	533.22	0
56577_635	BLOCK1	chr8:60403799-60404249	CHR8P060403940	60403940	163	315	40045071	NA	1306	0
56577_635	BLOCK1	chr8:60404451-60404551	CHR8P060404457	60404457	570	818	39909185	NA	1579.67	0
56577_635	BLOCK1	chr8:60404929-60405265	CHR8P060405099	60405099	236	222	39883346	NA	949.33	0
56577_635	BLOCK1	chr8:60404929-60405265	CHR8P060405014	60405014	462	882	39928303	NA	1077.11	0
56577_635	BLOCK1	chr8:60404929-60405265	CHR8P060405184	60405184	24	698	39931131	NA	949.11	0
56577_635	BLOCK1	chr8:60404929-60405265	CHR8P060404929	60404929	606	334	40081111	NA	1399.33	0
56577_635	BLOCK1	chr8:60405492-60405814	CHR8P060405577	60405577	279	795	39829879	NA	1646.56	0
56577_635	BLOCK1	chr8:60405492-60405814	CHR8P060405662	60405662	708	166	39932164	NA	1480.78	0
56577_635	BLOCK1	chr8:60405492-60405814	CHR8P060405492	60405492	352	926	39932291	NA	1843	0
56577_635	BLOCK1	chr8:60405492-60405814	CHR8P060405747	60405747	446	372	39996313	NA	2365.78	0
56577_635	BLOCK1	chr8:60406291-60406395	CHR8P060406291	60406291	741	861	39803422	NA	4175.11	0
56577_635	BLOCK1	chr8:60406644-60406743	CHR8P060406686	60406686	337	331	40060427	NA	6431.67	0
56577_635	BLOCK1	chr8:60407088-60407205	CHR8P060407088	60407088	149	93	40051550	NA	1735.67	0
56577_635	BLOCK1	chr8:60469329-60469576	CHR8P060469414	60469414	134	784	39760163	NA	3832.56	0
56577_635	BLOCK1	chr8:60469329-60469576	CHR8P060469499	60469499	591	473	39789911	NA	12738.56	0
56577_635	BLOCK1	chr8:60469329-60469576	CHR8P060469329	60469329	400	608	39850441	NA	4393.78	0
56577_635	BLOCK1	chr8:60470088-60470188	CHR8P060470088	60470088	382	30	40006249	NA	2973.22	0
56577_635	BLOCK1	chr8:60470357-60470465	CHR8P060470357	60470357	757	723	39869793	NA	4738.78	0
56577_635	BLOCK1	chr8:60470866-60471249	CHR8P060471036	60471036	113	693	39795466	NA	1169.67	0
56577_635	BLOCK1	chr8:60470866-60471249	CHR8P060471121	60471121	474	868	39991613	NA	2204.56	0
56577_635	BLOCK1	chr8:60470866-60471249	CHR8P060470951	60470951	459	867	39993963	NA	1945.67	0
56577_635	BLOCK1	chr8:60470866-60471249	CHR8P060470866	60470866	148	222	40049557	NA	2059.11	0
56577_635	BLOCK1	chr8:60471956-60473735	CHR8P060471956	60471956	420	582	39722897	NA	1458.67	0
56577_635	BLOCK1	chr8:60471956-60473735	CHR8P060472636	60472636	650	368	39728613	NA	935.33	0
56577_635	BLOCK1	chr8:60471956-60473735	CHR8P060473571	60473571	200	606	39747191	NA	5370.56	0
56577_635	BLOCK1	chr8:60471956-60473735	CHR8P060473061	60473061	320	760	39768275	NA	2076.33	0
56577_635	BLOCK1	chr8:60471956-60473735	CHR8P060472891	60472891	216	236	39773155	NA	1838.22	0
56577_635	BLOCK1	chr8:60471956-60473735	CHR8P060473146	60473146	14	184	39778914	NA	2894.67	0
56577_635	BLOCK1	chr8:60471956-60473735	CHR8P060472721	60472721	366	966	39897847	NA	2491.56	0
56577_635	BLOCK1	chr8:60471956-60473735	CHR8P060473486	60473486	212	512	39909030	NA	24659	0
56577_635	BLOCK1	chr8:60471956-60473735	CHR8P060472126	60472126	27	605	39917498	NA	2821.22	0
56577_635	BLOCK1	chr8:60471956-60473735	CHR8P060472806	60472806	711	845	39956754	NA	2387.89	0
56577_635	BLOCK1	chr8:60471956-60473735	CHR8P060472041	60472041	192	738	39971703	NA	4111.89	0
56577_635	BLOCK1	chr8:60471956-60473735	CHR8P060472551	60472551	261	855	39976729	NA	1095.78	0
56577_635	BLOCK1	chr8:60471956-60473735	CHR8P060472466	60472466	165	451	39978228	NA	4721.22	0
56577_635	BLOCK1	chr8:60471956-60473735	CHR8P060473316	60473316	204	468	39990547	NA	4078	0
56577_635	BLOCK1	chr8:60471956-60473735	CHR8P060473231	60473231	550	832	40000167	NA	2121	0
56577_635	BLOCK1	chr8:60471956-60473735	CHR8P060472381	60472381	487	217	40005855	NA	2269.89	0
56577_635	BLOCK1	chr8:60471956-60473735	CHR8P060472976	60472976	246	412	40014995	NA	1413.67	0
56577_635	BLOCK1	chr8:60471956-60473735	CHR8P060473401	60473401	625	561	40043143	NA	9018.22	0
56577_635	BLOCK1	chr8:60471956-60473735	CHR8P060473656	60473656	163	9	40065885	NA	4494.33	0
56577_635	BLOCK1	chr8:60471956-60473735	CHR8P060472296	60472296	431	809	40083769	NA	2475.89	0
56577_635	BLOCK1	chr8:60471956-60473735	CHR8P060472211	60472211	131	741	40093233	NA	2329.22	0
56577_635	BLOCK1	chr8:60473889-60474007	CHR8P060473889	60473889	606	518	39900183	NA	8753.56	0
56577_635	BLOCK1	chr8:60475397-60475749	CHR8P060475567	60475567	651	725	39846632	NA	6622.11	0
56577_635	BLOCK1	chr8:60475397-60475749	CHR8P060475397	60475397	559	57	39877378	NA	2695.67	0
56577_635	BLOCK1	chr8:60475397-60475749	CHR8P060475652	60475652	275	123	39999735	NA	2709.33	0
56577_635	BLOCK1	chr8:60475397-60475749	CHR8P060475482	60475482	423	107	40078409	NA	4535.56	0
56577_635	BLOCK1	chr8:60480708-60481627	CHR8P060480963	60480963	469	519	39748551	NA	1353.11	0
56577_635	BLOCK1	chr8:60480708-60481627	CHR8P060481388	60481388	144	244	39798952	NA	3322.67	0
56577_635	BLOCK1	chr8:60480708-60481627	CHR8P060481048	60481048	660	950	39830822	NA	2364	0
56577_635	BLOCK1	chr8:60480708-60481627	CHR8P060481473	60481473	23	95	39837607	NA	3069.67	0
56577_635	BLOCK1	chr8:60480708-60481627	CHR8P060480708	60480708	616	304	39838860	NA	1962.11	0
56577_635	BLOCK1	chr8:60480708-60481627	CHR8P060481303	60481303	182	248	39861495	NA	5482.78	0
56577_635	BLOCK1	chr8:60480708-60481627	CHR8P060481133	60481133	191	7	39884581	NA	2882.67	0
56577_635	BLOCK1	chr8:60480708-60481627	CHR8P060481218	60481218	719	349	39906947	NA	2078.44	0
56577_635	BLOCK1	chr8:60480708-60481627	CHR8P060481558	60481558	630	34	39936493	NA	2751.67	0
56577_635	BLOCK1	chr8:60480708-60481627	CHR8P060480793	60480793	430	20	39982377	NA	2180.33	0
56577_635	BLOCK1	chr8:60480708-60481627	CHR8P060480878	60480878	76	24	40043522	NA	2407.11	0
56577_635	BLOCK1	chr8:60482183-60482283	CHR8P060482183	60482183	702	946	39962167	NA	989.89	0
56577_635	BLOCK1	chr8:60484317-60484546	CHR8P060484317	60484317	354	498	39864157	NA	2452.67	0
56577_635	BLOCK1	chr8:60484317-60484546	CHR8P060484402	60484402	68	1006	40032537	NA	3708.56	0
56577_635	BLOCK1	chr8:60484317-60484546	CHR8P060484487	60484487	165	791	40041838	NA	1684	0
56577_635	BLOCK1	chr8:60485923-60486056	CHR8P060485923	60485923	259	909	40081774	NA	1061	0
56577_635	BLOCK1	chr8:60486199-60486355	CHR8P060486199	60486199	95	949	40052821	NA	1500.44	0
56577_635	BLOCK1	chr8:60486199-60486355	CHR8P060486284	60486284	481	929	40101782	NA	2469.78	0
56577_635	BLOCK1	chr8:60486703-60486848	CHR8P060486788	60486788	347	967	39730227	NA	4370.78	0
56577_635	BLOCK1	chr8:60486703-60486848	CHR8P060486703	60486703	248	268	39842324	NA	3542	0
56577_635	BLOCK1	chr8:60487096-60487299	CHR8P060487181	60487181	136	294	39889821	NA	2238.33	0
56577_635	BLOCK1	chr8:60487096-60487299	CHR8P060487096	60487096	439	657	39956396	NA	1247.33	0
56577_635	BLOCK1	chr8:60489699-60489798	CHR8P060489699	60489699	164	618	39799128	NA	7272	0
56577_635	BLOCK1	chr8:60490108-60490229	CHR8P060490108	60490108	426	678	39806567	NA	8105.11	0
56577_635	BLOCK1	chr8:60490477-60490640	CHR8P060490477	60490477	750	262	39854809	NA	5683.56	0
56577_635	BLOCK1	chr8:60490477-60490640	CHR8P060490562	60490562	437	305	40075623	NA	6889.22	0
56577_635	BLOCK1	chr8:60491937-60492638	CHR8P060492022	60492022	611	441	39785595	NA	3508.33	0
56577_635	BLOCK1	chr8:60491937-60492638	CHR8P060492192	60492192	212	118	39848141	NA	3410.44	0
56577_635	BLOCK1	chr8:60491937-60492638	CHR8P060492532	60492532	450	408	39857679	NA	1283.56	0
56577_635	BLOCK1	chr8:60491937-60492638	CHR8P060492277	60492277	465	181	39913723	NA	1852	0
56577_635	BLOCK1	chr8:60491937-60492638	CHR8P060491937	60491937	403	87	39926001	NA	3549	0
56577_635	BLOCK1	chr8:60491937-60492638	CHR8P060492107	60492107	371	493	39926514	NA	7625.56	0
56577_635	BLOCK1	chr8:60491937-60492638	CHR8P060492362	60492362	45	557	39966887	NA	3041.78	0
56577_635	BLOCK1	chr8:60491937-60492638	CHR8P060492447	60492447	527	57	40059220	NA	2035	0
56577_635	BLOCK1	chr8:60493195-60493294	CHR8P060493203	60493203	158	608	39791270	NA	2865.89	0
56577_635	BLOCK1	chr8:60497126-60497489	CHR8P060497296	60497296	599	683	39770595	NA	12790.78	0
56577_635	BLOCK1	chr8:60497126-60497489	CHR8P060497381	60497381	161	251	39843731	NA	4754.33	0
56577_635	BLOCK1	chr8:60497126-60497489	CHR8P060497211	60497211	719	33	40085178	NA	6615.44	0
56577_635	BLOCK1	chr8:60497126-60497489	CHR8P060497126	60497126	447	691	40090920	NA	1672.67	0
56577_635	BLOCK1	chr8:60497902-60498062	CHR8P060497902	60497902	122	446	39844311	NA	5861.78	0
56577_635	BLOCK1	chr8:60497902-60498062	CHR8P060497987	60497987	2	334	40071219	NA	3088.56	0
56577_635	BLOCK1	chr8:60498295-60498395	CHR8P060498295	60498295	478	408	39962429	NA	1670.44	0
56577_635	BLOCK1	chr8:60499088-60499235	CHR8P060499173	60499173	671	47	40024847	NA	1304.78	0
56577_635	BLOCK1	chr8:60499088-60499235	CHR8P060499088	60499088	241	557	40067918	NA	1253.78	0
56577_635	BLOCK1	chr8:60499811-60500513	CHR8P060500151	60500151	131	93	39745983	NA	1670.22	0
56577_635	BLOCK1	chr8:60499811-60500513	CHR8P060500066	60500066	110	998	39747951	NA	3981.11	0
56577_635	BLOCK1	chr8:60499811-60500513	CHR8P060500236	60500236	323	633	39822167	NA	2137.33	0
56577_635	BLOCK1	chr8:60499811-60500513	CHR8P060500321	60500321	181	17	39858309	NA	2668.78	0
56577_635	BLOCK1	chr8:60499811-60500513	CHR8P060499896	60499896	87	377	39875615	NA	1264.56	0
56577_635	BLOCK1	chr8:60499811-60500513	CHR8P060499981	60499981	208	866	39982503	NA	1479.44	0
56577_635	BLOCK1	chr8:60499811-60500513	CHR8P060500406	60500406	123	69	40026447	NA	1186.56	0
56577_635	BLOCK1	chr8:60499811-60500513	CHR8P060499811	60499811	423	611	40059137	NA	1713.67	0
56577_635	BLOCK1	chr8:60503122-60503668	CHR8P060503377	60503377	469	617	39820679	NA	1234.11	0
56577_635	BLOCK1	chr8:60503122-60503668	CHR8P060503122	60503122	87	421	39923703	NA	2019.67	0
56577_635	BLOCK1	chr8:60503122-60503668	CHR8P060503462	60503462	336	690	39974486	NA	3934.56	0
56577_635	BLOCK1	chr8:60503122-60503668	CHR8P060503207	60503207	724	272	40031923	NA	1888.89	0
56577_635	BLOCK1	chr8:60503122-60503668	CHR8P060503292	60503292	49	211	40052152	NA	2646.22	0
56577_635	BLOCK1	chr8:60503122-60503668	CHR8P060503547	60503547	292	72	40059163	NA	2155.22	0
56577_635	BLOCK1	chr8:60504883-60505253	CHR8P060504883	60504883	111	357	39851981	NA	831.22	0
56577_635	BLOCK1	chr8:60504883-60505253	CHR8P060504968	60504968	92	998	39901211	NA	1014.11	0
56577_635	BLOCK1	chr8:60504883-60505253	CHR8P060505053	60505053	26	744	39982975	NA	1381.56	0
56577_635	BLOCK1	chr8:60504883-60505253	CHR8P060505138	60505138	660	210	40065190	NA	2869.33	0
56577_635	BLOCK1	chr8:60505689-60505831	CHR8P060505774	60505774	715	483	39721415	NA	4456.56	0
56577_635	BLOCK1	chr8:60505689-60505831	CHR8P060505689	60505689	643	227	40039998	NA	6371.78	0
56577_635	BLOCK1	chr8:60508488-60508676	CHR8P060508573	60508573	752	380	39878393	NA	862.33	0
56577_635	BLOCK1	chr8:60508488-60508676	CHR8P060508488	60508488	363	79	40095267	NA	989.67	0
56577_635	BLOCK1	chr8:60509441-60509665	CHR8P060509611	60509611	477	915	39748036	NA	1286.22	0
56577_635	BLOCK1	chr8:60509441-60509665	CHR8P060509526	60509526	460	864	39907379	NA	1297	0
56577_635	BLOCK1	chr8:60509441-60509665	CHR8P060509441	60509441	380	694	39914512	NA	683.67	0
56577_635	BLOCK1	chr8:60512277-60512377	CHR8P060512277	60512277	269	597	40083320	NA	4550	0
56577_635	BLOCK1	chr8:60639755-60640243	CHR8P060639840	60639840	560	728	39835575	NA	1957.78	0
56577_635	BLOCK1	chr8:60639755-60640243	CHR8P060640010	60640010	120	268	39858961	NA	1251.56	0
56577_635	BLOCK1	chr8:60639755-60640243	CHR8P060640180	60640180	371	473	39912271	NA	2147.89	0
56577_635	BLOCK1	chr8:60639755-60640243	CHR8P060640095	60640095	46	94	39990362	NA	1048.44	0
56577_635	BLOCK1	chr8:60639755-60640243	CHR8P060639755	60639755	249	75	39990748	NA	1588.56	0
56577_635	BLOCK1	chr8:60639755-60640243	CHR8P060639925	60639925	665	653	40102050	NA	1050.44	0
56577_635	BLOCK1	chr8:60640584-60640684	CHR8P060640584	60640584	410	208	39740177	NA	4407.89	0
56577_635	BLOCK1	chr8:60640788-60640888	CHR8P060640788	60640788	372	564	40044237	NA	3686.56	0
56577_635	BLOCK1	chr8:60641136-60641470	CHR8P060641306	60641306	668	710	39776289	NA	4354.78	0
56577_635	BLOCK1	chr8:60641136-60641470	CHR8P060641136	60641136	72	60	39828179	NA	8036.33	0
56577_635	BLOCK1	chr8:60641136-60641470	CHR8P060641391	60641391	702	756	39873899	NA	5451	0
56577_635	BLOCK1	chr8:60641136-60641470	CHR8P060641221	60641221	542	138	40041919	NA	4506.11	0
56577_635	BLOCK1	chr8:60644295-60644690	CHR8P060644465	60644465	276	630	39791841	NA	2309.78	0
56577_635	BLOCK1	chr8:60644295-60644690	CHR8P060644550	60644550	399	387	39806831	NA	2997.44	0
56577_635	BLOCK1	chr8:60644295-60644690	CHR8P060644295	60644295	442	522	39841178	NA	2749.78	0
56577_635	BLOCK1	chr8:60644295-60644690	CHR8P060644635	60644635	186	108	39873720	NA	2667.44	0
56577_635	BLOCK1	chr8:60644295-60644690	CHR8P060644380	60644380	44	262	40091290	NA	2764.78	0
56577_635	BLOCK1	chr8:60645651-60646102	CHR8P060645991	60645991	350	526	39728723	NA	2699.78	0
56577_635	BLOCK1	chr8:60645651-60646102	CHR8P060645906	60645906	464	626	39786659	NA	1420.89	0
56577_635	BLOCK1	chr8:60645651-60646102	CHR8P060645651	60645651	757	253	39829847	NA	1594.22	0
56577_635	BLOCK1	chr8:60645651-60646102	CHR8P060645821	60645821	318	114	39954473	NA	3175.44	0
56577_635	BLOCK1	chr8:60645651-60646102	CHR8P060645736	60645736	360	876	40092076	NA	3880.33	0
56577_635	BLOCK1	chr8:60646299-60646399	CHR8P060646299	60646299	340	286	40029110	NA	1117.78	0
56577_635	BLOCK1	chr8:60646671-60647031	CHR8P060646926	60646926	756	92	39750299	NA	2195	0
56577_635	BLOCK1	chr8:60646671-60647031	CHR8P060646756	60646756	605	667	39762056	NA	2355.11	0
56577_635	BLOCK1	chr8:60646671-60647031	CHR8P060646671	60646671	724	950	40063834	NA	1780.11	0
56577_635	BLOCK1	chr8:60646671-60647031	CHR8P060646841	60646841	343	945	40087768	NA	1742	0
56577_635	BLOCK1	chr8:60647433-60648805	CHR8P060648649	60648649	549	875	39725559	NA	3671.22	0
